SiO2,Al2O3,B2O3,CaO,Na2O,Li2O,MgO,BaO,ZnO,K2O,PbO,SrO,GeO2,ZrO2,TiO2,TeO2,FemOn,P2O5,Tg
45.43171,10.40306,0,3.236506,1.467484,0,0,0,0,2.774148,36.68711,0,0,0,0,0,0,0,530
42.68549,10.87414,0,3.094022,1.181536,0,0,0,0,9.402224,32.7626,0,0,0,0,0,0,0,505
41.67501,9.745848,0,3.121873,2.631579,0,0,0,0,11.70702,31.11867,0,0,0,0,0,0,0,540
43.41737,9.723889,0,3.0012,7.603041,0,0,0,0,2.971188,33.28331,0,0,0,0,0,0,0,440
38.4692,8.92964,0,3.109428,16.54375,0,0,0,0,2.969903,29.97808,0,0,0,0,0,0,0,364
43.73061,12.27859,0,8.095667,1.501051,0,0,0,0,3.222256,31.17182,0,0,0,0,0,0,0,671
40.5081,11.60232,0,13.08262,1.240248,0,0,0,0,3.210642,30.35607,0,0,0,0,0,0,0,615
44.78,10.55,0,2.98,0.87,0,0,0,0,3.06,37.76,0,0,0,0,0,0,0,540
43.34035,10.03714,0,2.790324,1.314865,0,0,0,0,3.211884,39.30543,0,0,0,0,0,0,0,600
33.84431,11.89528,0,4.031456,0.806291,0,0,0,0,2.767271,46.65538,0,0,0,0,0,0,0,580
65.21956,9.612884,0,0,17.17515,0,0,0,0,7.992397,0,0,0,0,0,0,0,0,425
62.70168,9.049004,0,0,16.65498,0,0,0,0,11.59435,0,0,0,0,0,0,0,0,410
57.55049,9.896514,0,0,19.69256,0,0,0,0,12.86044,0,0,0,0,0,0,0,0,324
67.34612,9.802157,0,3.876898,18.79496,0,0,0,0,0.179856,0,0,0,0,0,0,0,0,485
61.81818,9.84016,0,10.98901,17.15285,0,0,0,0,0.1998,0,0,0,0,0,0,0,0,510
68.07187,10.68955,0,0,17.78581,0,0,0,0,0.190706,3.26207,0,0,0,0,0,0,0,470
64.10204,10.02411,0,0,16.74367,0,0,0,0,0,9.130172,0,0,0,0,0,0,0,486
45.01704,10.73792,0,1.714458,1.403649,0,5.233607,0,0,3.208342,32.68497,0,0,0,0,0,0,0,640
45.2,11.6,0,2.8,1.17,0,7.25,0,0,3.18,28.8,0,0,0,0,0,0,0,595
67.53246,9.99001,0,0.10989,17.86214,0,4.265734,0,0,0.23976,0,0,0,0,0,0,0,0,470
64.73595,10.93296,0,0.150316,15.88336,0,8.157131,0,0,0.140295,0,0,0,0,0,0,0,0,556
61.92047,8.942846,0,0.189848,17.11631,0,11.6307,0,0,0.19984,0,0,0,0,0,0,0,0,530
63.99039,9.99099,0,0,16.8185,0,0,0,0,0,9.20012,0,0,0,0,0,0,0,486
54.17,8.69,14.55,0,14.3,0,0,0,0,0.13,8.16,0,0,0,0,0,0,0,514
50.3,11.4,9.28,0,9.14,0,0,0,0,10.02,9.86,0,0,0,0,0,0,0,500
45.3,11.65,9.07,0,9.6,0,0,0,0,9.61,14.77,0,0,0,0,0,0,0,458
40.7,11.7,6.6,0,10.09,0,0,0,0,10.76,20.15,0,0,0,0,0,0,0,456
31.95,11.35,7.599999,0,10.01,0,0,0,0,10.15,28.94,0,0,0,0,0,0,0,400
55.34999,9.069999,4.82,0,15.8,0,0,0,0,0.41,14.55,0,0,0,0,0,0,0,485
50.85,8.22,10.83,0,15.5,0,0,0,0,0.24,14.36,0,0,0,0,0,0,0,484
44.52,9.07,14.38,0,16.85,0,0,0,0,0.11,15.07,0,0,0,0,0,0,0,490
43,10.96,3.93,2.94,1.91,0,0,0,0,3.16,34.1,0,0,0,0,0,0,0,580
40.28,9.7,8.08,3.2,2.53,0,0,0,0,2.46,33.75,0,0,0,0,0,0,0,455
32,7.9,29.55,1.78,0.7,0,0,0,0,2.65,25.42,0,0,0,0,0,0,0,466
36.60131,7.993967,0,6.857718,1.297134,0,0,0,0,1.035696,46.21418,0,0,0,0,0,0,0,560
39.54614,8.52244,0,6.212809,1.482602,0,0,0,0,1.220373,43.01563,0,0,0,0,0,0,0,570
44.04202,10.8054,0,2.821411,1.010505,0,0,9.234617,0,2.061031,30.02501,0,0,0,0,0,0,0,553
38.29278,10.69007,0,2.772238,1.366175,0,0,15.67611,0,3.081372,28.12126,0,0,0,0,0,0,0,635
36.43481,7.32711,0,2.439024,1.415236,0,0,19.52223,0,3.352404,29.50918,0,0,0,0,0,0,0,561
66.79621,9.74589,0,0,17.21973,0,0,6.028899,0,0.209268,0,0,0,0,0,0,0,0,485
60.45441,9.478531,0,0,15.1136,0,0,14.76329,0,0.190171,0,0,0,0,0,0,0,0,505
43.12,11.57,0,2.46,1.27,0,0,0,7.37,3.11,31.1,0,0,0,0,0,0,0,560
37.84404,10.19146,0,3.320702,2.792182,0,0,0,10.23135,2.193857,33.4264,0,0,0,0,0,0,0,550
39.58563,10.91983,0,2.532279,1.321189,0,0,0,13.87249,3.443099,28.32549,0,0,0,0,0,0,0,615
67.97477,10.05105,0,0,17.25898,0,0,0,4.534988,0.180198,0,0,0,0,0,0,0,0,485
63.56527,8.9232,0,0,17.27491,0,0,0,10.06617,0.170443,0,0,0,0,0,0,0,0,452
60.22807,9.422826,0,0,15.06452,0,0,0,14.77443,0.510153,0,0,0,0,0,0,0,0,530
67.3,10.1,3.55,0,18.87,0,0,0,0,0.18,0,0,0,0,0,0,0,0,508
64.92,9.88,7.27,0,17.76,0,0,0,0,0.17,0,0,0,0,0,0,0,0,523
63.82,9.24,11.26,0,15.35,0,0,0,0,0.33,0,0,0,0,0,0,0,0,542
60.76,10.7,13.3,0,15.13,0,0,0,0,0.11,0,0,0,0,0,0,0,0,548
56.84,9.1,17.56,0,16.35,0,0,0,0,0.15,0,0,0,0,0,0,0,0,522
47.28511,16.52975,0,0.781407,4.037267,0,0,30.35464,0,1.011821,0,0,0,0,0,0,0,0,560
67.89321,16.79832,0,11.29887,0.309969,0,0,0,0,3.69963,0,0,0,0,0,0,0,0,700
59.28736,8.76335,0,0,15.67023,0,0,0,0,0.608843,15.67023,0,0,0,0,0,0,0,480
57.90266,9.011539,0,0,4.465629,0,0,0,0,28.62017,0,0,0,0,0,0,0,0,462
59.20263,15.58753,0,21.16307,3.976818,0,0.069944,0,0,0,0,0,0,0,0,0,0,0,880
59.06963,18.1293,0,0,3.984461,0,18.81661,0,0,0,0,0,0,0,0,0,0,0,708
52.56822,21.01726,0,0,4.81541,0,21.4687,0,0,0.130417,0,0,0,0,0,0,0,0,642
42.19156,21.39572,0,34.80304,1.29974,0,0.309938,0,0,0,0,0,0,0,0,0,0,0,680
37.44868,4.175428,0,3.855011,1.191549,0,0,0,0,7.349555,45.97977,0,0,0,0,0,0,0,433
25.1,5.98,0,0,1.34,0,0,0,0,0,67.58,0,0,0,0,0,0,0,410
54.06761,18.52743,0,8.606681,2.628147,0,0,0,0,4.463838,11.70629,0,0,0,0,0,0,0,700
46.05,8.039999,3.25,9.219999,5.82,0,2.18,0,4.329999,0.91,20.2,0,0,0,0,0,0,0,542
53.4,10.76,8.72,11.84,7.13,0,0,0,0,8.15,0,0,0,0,0,0,0,0,530
54.13,12.4,9.09,0,7.23,0,9.71,0,0,7.44,0,0,0,0,0,0,0,0,540
54.4,9.57,11.48,0,7.07,0,0,0,9.82,7.66,0,0,0,0,0,0,0,0,512
55.2,12.88,10,0,9.4,0,8.29,0,0,4.23,0,0,0,0,0,0,0,0,520
54.4,21.6,2.67,7.95,1.04,0,0,0,9.44,2.9,0,0,0,0,0,0,0,0,686
56.4,11.56,9.97,0,9.6,0,3.24,0,8.93,0.3,0,0,0,0,0,0,0,0,540
57.3,11.15,9.94,0,9.52,0,6.68,0,5.31,0.1,0,0,0,0,0,0,0,0,532
41.56,12.65,8.37,0,9.51,0,6.18,0,12.25,0.22,9.26,0,0,0,0,0,0,0,520
50.4,11.76,11.87,0,9.199999,0,6.5,0,4.829999,0.3,5.139999,0,0,0,0,0,0,0,525
31.19,5.81,43,4.02,2.7,0,0,0,2.18,1.57,9.530001,0,0,0,0,0,0,0,405
65.79,2.1,2.39,5.38,15.57,0,4.43,0,4.01,0.33,0,0,0,0,0,0,0,0,494
71.1303,2.298735,0,5.300141,14.67577,0,3.503313,0,1.816904,1.274844,0,0,0,0,0,0,0,0,497
57.8037,12.11786,0,0,28.11746,0,0,0,0,1.960982,0,0,0,0,0,0,0,0,480
56.97593,11.67482,0,0,29.5416,0,0,0,0,1.80765,0,0,0,0,0,0,0,0,465
53.4345,23.86182,0,0.678914,2.30631,0,17.16254,0,0,2.55591,0,0,0,0,0,0,0,0,742
54.57996,23.9137,0,0.759165,1.897912,0,16.6417,0,0,2.207572,0,0,0,0,0,0,0,0,755
65.84272,15.77793,0,11.58178,2.820692,0,0,0,0,3.976876,0,0,0,0,0,0,0,0,720
51.36318,18.20895,0,23.42288,1.582089,0,0,0,0,5.422885,0,0,0,0,0,0,0,0,700
53.33667,21.19059,0,17.44872,1.590795,0,4.362181,0,0,2.071035,0,0,0,0,0,0,0,0,690
50.59976,21.59136,0,20.73171,5.107957,0,0,0,0,1.969212,0,0,0,0,0,0,0,0,695
43.00538,10.02794,0,3.202953,1.416883,0,0,0,5.038914,3.083217,0,0,0,0,0,0,34.2247,0,600
81.55,2.08,10.45,0,4.91,0,0,0,0,0.41,0,0,0,0,0,0,0,0,473
32.64125,7.985626,0,0,1.666999,0,1.686964,46.9455,7.526453,1.547215,0,0,0,0,0,0,0,0,664
84.48694,0,0,0,0,13.30552,0,0,0,2.207546,0,0,0,0,0,0,0,0,469
80.90115,0,0,0,0,16.38104,0,0,0,2.717812,0,0,0,0,0,0,0,0,466
77.12427,0,0,0,0,19.62046,0,0,0,3.255271,0,0,0,0,0,0,0,0,455
93.70739,0,0,0,0,4.660298,0,0,0,1.632311,0,0,0,0,0,0,0,0,477
90.36259,0,0,0,0,7.137455,0,0,0,2.499956,0,0,0,0,0,0,0,0,476
86.87408,0,0,0,0,9.721039,0,0,0,3.404879,0,0,0,0,0,0,0,0,477
83.23241,0,0,0,0,12.41806,0,0,0,4.349533,0,0,0,0,0,0,0,0,476
79.42725,0,0,0,0,15.23615,0,0,0,5.336595,0,0,0,0,0,0,0,0,468
75.44736,0,0,0,0,18.18365,0,0,0,6.368984,0,0,0,0,0,0,0,0,459
89.7082,0,0,0,0,2.478561,0,0,0,7.813239,0,0,0,0,0,0,0,0,526
84.58729,0,0,0,0,3.711824,0,0,0,11.70089,0,0,0,0,0,0,0,0,506
79.48293,0,0,0,0,4.941101,0,0,0,15.57598,0,0,0,0,0,0,0,0,493
74.39503,0,0,0,0,6.166412,0,0,0,19.43856,0,0,0,0,0,0,0,0,480
89.34589,0,0,0,0,6.534398,0,0,0,4.119714,0,0,0,0,0,0,0,0,489
85.58086,0,0,0,0,8.884707,0,0,0,5.534419,0,0,0,0,0,0,0,0,489
81.58486,0,0,0,0,11.25257,0,0,0,7.162572,0,0,0,0,0,0,0,0,475
77.54362,0,0,0,0,13.77298,0,0,0,8.683394,0,0,0,0,0,0,0,0,467
91.66419,0,0,0,0,3.545644,0,0,0,4.790159,0,0,0,0,0,0,0,0,502
69.32352,0,0,0,0,7.387776,0,0,0,23.2887,0,0,0,0,0,0,0,0,475
87.83394,0,0,0,0,1.456066,0,0,0,10.71,0,0,0,0,0,0,0,0,534
81.9679,0,0,0,0,2.158129,0,0,0,15.87397,0,0,0,0,0,0,0,0,513
93.44943,0,0,0,2.677671,3.872892,0,0,0,0,0,0,0,0,0,0,0,0,450
89.95674,0,0,0,4.148408,5.894849,0,0,0,0,0,0,0,0,0,0,0,0,449
86.37673,0,0,0,5.568778,8.054488,0,0,0,0,0,0,0,0,0,0,0,0,450
82.60036,0,0,0,7.15722,10.24241,0,0,0,0,0,0,0,0,0,0,0,0,450
78.71687,0,0,0,8.699898,12.58323,0,0,0,0,0,0,0,0,0,0,0,0,438
74.62053,0,0,0,10.42103,14.95844,0,0,0,0,0,0,0,0,0,0,0,0,422
70.39356,0,0,0,12.10221,17.50422,0,0,0,0,0,0,0,0,0,0,0,0,405
92.17129,0,0,0,5.282095,2.546613,0,0,0,0,0,0,0,0,0,0,0,0,452
88.11355,0,0,0,8.019886,3.866562,0,0,0,0,0,0,0,0,0,0,0,0,451
83.95551,0,0,0,10.82536,5.219142,0,0,0,0,0,0,0,0,0,0,0,0,451
79.69337,0,0,0,13.70106,6.605578,0,0,0,0,0,0,0,0,0,0,0,0,442
75.32319,0,0,0,16.64965,8.027158,0,0,0,0,0,0,0,0,0,0,0,0,426
66.24187,0,0,0,22.77689,10.98124,0,0,0,0,0,0,0,0,0,0,0,0,390
89.09068,0,0,0,9.398861,1.510465,0,0,0,0,0,0,0,0,0,0,0,0,458
81.66631,0,0,0,15.79528,2.538416,0,0,0,0,0,0,0,0,0,0,0,0,457
79.79084,0,0,0,17.41107,2.798086,0,0,0,0,0,0,0,0,0,0,0,0,458
76.98402,0,0,0,19.79995,3.216028,0,0,0,0,0,0,0,0,0,0,0,0,444
72.21004,0,0,0,23.94226,3.847696,0,0,0,0,0,0,0,0,0,0,0,0,425
67.42555,0,0,0,28.03468,4.539769,0,0,0,0,0,0,0,0,0,0,0,0,404
62.55262,0,0,0,32.26255,5.184826,0,0,0,0,0,0,0,0,0,0,0,0,385
72.01918,0,7.910409,0,13.58845,0,0,0,0,6.481959,0,0,0,0,0,0,0,0,530
70.35912,0,7.619226,0,8.914757,0,0,0,0,13.1069,0,0,0,0,0,0,0,0,528
68.6898,0,7.661211,0,4.357442,0,0,0,0,19.29154,0,0,0,0,0,0,0,0,535
67.26781,0,7.38853,0,0,0,0,0,0,25.34366,0,0,0,0,0,0,0,0,565
81.8,2.04,9.2,0.11,4.52,0,0,0,1.05,1.28,0,0,0,0,0,0,0,0,558
81.06999,2.48,9.349999,0.53,4.48,0,0,0,1.05,1.04,0,0,0,0,0,0,0,0,556
78.89999,2.05,12.5,0.5,3.55,0,0,0,1.1,1.4,0,0,0,0,0,0,0,0,530
79.84,2.5,12.25,0.13,3.4,0,0,0,1.02,0.86,0,0,0,0,0,0,0,0,524
80.13,2.05,9.200001,0.14,3.5,0,0,0,4.030001,0.95,0,0,0,0,0,0,0,0,535
78.77,2.51,9.3,0.56,3.55,0,0,0,4.02,1.29,0,0,0,0,0,0,0,0,538
75.95,2.03,12.2,0.5,4.39,0,0,0,3.98,0.95,0,0,0,0,0,0,0,0,513
75.4,2.45,12.3,0.12,4.42,0,0,0,4.02,1.29,0,0,0,0,0,0,0,0,519
78.74001,2.3,10.95,0.31,3.99,0,0,0,2.53,1.18,0,0,0,0,0,0,0,0,523
78.57,2.4,10.2,0.51,3.75,0,0,0,3.55,1.02,0,0,0,0,0,0,0,0,536
80.14001,2.2,13.4,0.03,3.32,0,0,0,0.03,0.88,0,0,0,0,0,0,0,0,520
0,0.921088,0,0,22.39596,0,0,13.85104,0,0,0,0,0,0,0,0,0,62.83191,310
0,0.944145,0,0,22.03833,0,0,13.62986,0,0,0,0,0,0,0,0,0,61.90744,324
0,3.725399,0,0,14.16794,0,0,0,0,21.53253,0,0,0,0,0,0,0,59.57573,340
0,2.519,0,0,13.78096,0,0,25.25332,0,0,0,0,0,0,0,0,0,58.44672,340
0,2.482386,0,0,13.63268,0,0,24.97207,0,0,0,0,0,0,0,0,0,57.91495,337
0,2.441532,0,0,13.51616,0,0,24.78265,0,0,0,0,0,0,0,0,0,57.29669,354
4.469712,0,0,0,0,0,0,0,34.81403,0,0,0,0,0,0,0,0,60.71626,402
4.900301,0,0,0,0,0,9.450441,0,19.08391,0,0,0,0,0,0,0,0,66.56535,445
4.725532,0,0,12.67989,0,0,0,0,18.40329,0,0,0,0,0,0,0,0,64.19129,420
4.369411,11.12214,0,0,0,0,0,0,25.15467,0,0,0,0,0,0,0,0,59.35378,477
4.76072,0,0,0,0,0,6.386959,0,24.18303,0,0,0,0,0,0,0,0,64.66929,441
6.848325,1.936901,0,0,0,0,0,0,33.24133,0,0,0,0,0,0,0,0,57.97345,406
6.860974,3.880958,0,0,0,0,0,0,32.52825,0,0,0,0,0,0,0,0,56.72982,388
6.873672,5.83221,0,0,0,0,0,0,31.81253,0,0,0,0,0,0,0,0,55.48159,388
5.672272,5.775408,0,0,0,0,0,0,32.27105,0,0,0,0,0,0,0,0,56.28127,418
5.682685,7.714681,0,0,0,0,0,0,31.56053,0,0,0,0,0,0,0,0,55.0421,415
4.485907,3.806227,0,0,0,0,0,0,33.42102,0,0,0,0,0,0,0,0,58.28684,410
4.502219,7.640134,0,0,0,0,0,0,32.01789,0,0,0,0,0,0,0,0,55.83975,415
8.508125,0,0.985844,0,0,0,0,0,0,0,88.49606,0,0,0,0,0,0,2.009979,286
4.673123,0,0.902465,0,0,0,0,0,0,0,92.58443,0,0,0,0,0,0,1.839982,250
70.02536,0,0,9.336501,20.63813,0,0,0,0,0,0,0,0,0,0,0,0,0,500
21.20994,0,0,0,0,0,0,0,0,0,78.79006,0,0,0,0,0,0,0,429
71.84256,0,0,0,0,0,0,0,0,28.15744,0,0,0,0,0,0,0,0,453
70.78313,0,0,11.64659,8.73494,0,0,0,0,7.730923,0,0,0,0,0,0,0,0,537
46.27766,0,0,0,2.51509,0,0,0,0,5.633802,45.57344,0,0,0,0,0,0,0,447
55.3,1.7,0,0,3.8,0,0,0,0,9.2,30,0,0,0,0,0,0,0,441
2,3,36,0,0,0,0,0,54,0,0,0,0,0,0,0,0,4,575
2,3,30,0,0,0,0,0,54,0,0,0,0,0,0,0,0,10,559
2,3,25,0,0,0,0,0,54,0,0,0,0,0,0,0,0,15,550
64.27451,0,0,18.46078,15.30392,0,0,0,0,0,0,0,0,0,1.960784,0,0,0,591
63.03846,0,0,18.10577,15.00961,0,0,0,0,0,0,0,0,0,3.846154,0,0,0,600
58.53571,0,0,16.8125,13.9375,0,0,0,0,0,0,0,0,0,10.71429,0,0,0,600
56.51724,0,0,16.23276,13.4569,0,0,0,0,0,0,0,0,0,13.7931,0,0,0,600
54.63334,0,0,15.69167,13.00833,0,0,0,0,0,0,0,0,0,16.66667,0,0,0,617
53.7377,0,0,15.43443,12.79508,0,0,0,0,0,0,0,0,0,18.03279,0,0,0,633
50.43077,0,0,14.48462,12.00769,0,0,0,0,0,0,0,0,0,23.07692,0,0,0,637
46.82857,0,0,13.45,11.15,0,0,0,0,0,0,0,0,0,28.57143,0,0,0,642
53,8.05,0,14.32,6.33,0,0,0,0,0,0,0,0,0,18.3,0,0,0,713
51.5,8.05,0,14.32,6.33,0,0,0,0,0,0,0,0,1.5,18.3,0,0,0,729
52.5,8.05,0,14.32,6.33,0,0,0,0,0,0,0,0,0,18.3,0,0,0,725
51.5,8.05,0,14.32,6.33,0,0,0,0,0,0,0,0,0,18.3,0,0,1.5,718
52.92,8.05,0,14.32,6.33,0,0,0,0,0,0,0,0,0,18.3,0,0,0,739
52.97,8.05,0,14.32,6.33,0,0,0,0,0,0,0,0,0,18.3,0,0,0,730
52.91,8.05,0,14.32,6.33,0,0,0,0,0,0,0,0,0,18.3,0,0,0,739
48.49485,7.590759,0,10.23102,5.970596,0,0,8.950894,0,0,0,0,0,1.50015,17.26173,0,0,0,705
49.49495,7.590759,0,10.23102,5.970596,0,0,8.950894,0,0,0,0,0,0,17.26173,0,0,0,705
49.91499,7.590759,0,10.23102,5.970596,0,0,8.950894,0,0,0,0,0,0,17.26173,0,0,0,702
49.90499,7.590759,0,10.23102,5.970596,0,0,8.950894,0,0,0,0,0,0,17.26173,0,0,0,702
48.49485,7.590759,0,10.23102,5.970596,0,0,8.950894,0,0,0,0,0,0,17.26173,0,0,1.50015,705
50.03791,0,28.98968,0,13.63435,0,0,0,0,0,0,0,0,0,0,0,7.33805,0,501
46.72631,0,27.07109,0,0,0,0,0,0,19.35019,0,0,0,0,0,0,6.852405,0,526
36.22686,0,20.94016,0,0,0,0,0,0,36.38972,0,0,0,0,0,0,6.443273,0,501
87.66827,0,0,0,12.33173,0,0,0,0,0,0,0,0,0,0,0,0,0,484
85.62201,0,0,0,14.37799,0,0,0,0,0,0,0,0,0,0,0,0,0,485
84.089,0,0,0,15.91099,0,0,0,0,0,0,0,0,0,0,0,0,0,485
82.04724,0,0,0,17.95276,0,0,0,0,0,0,0,0,0,0,0,0,0,486
79.49863,0,0,0,20.50137,0,0,0,0,0,0,0,0,0,0,0,0,0,484
74.41338,0,0,0,25.58662,0,0,0,0,0,0,0,0,0,0,0,0,0,475
71.36986,0,0,0,28.63014,0,0,0,0,0,0,0,0,0,0,0,0,0,468
63.28163,0,0,0,36.71836,0,0,0,0,0,0,0,0,0,0,0,0,0,446
58.74971,0,0,0,41.25028,0,0,0,0,0,0,0,0,0,0,0,0,0,435
85.16492,0,0,0,0,0,0,0,0,14.83507,0,0,0,0,0,0,0,0,540
82.38715,0,0,0,0,0,0,0,0,17.61284,0,0,0,0,0,0,0,0,531
65.67813,0,0,0,0,0,0,0,0,34.32187,0,0,0,0,0,0,0,0,496
62.12442,0,0,0,0,0,0,0,0,37.87558,0,0,0,0,0,0,0,0,493
52.4926,0,0,0,0,0,0,0,0,47.5074,0,0,0,0,0,0,0,0,492
82.80283,0,0,0,0.970612,0,0,0,0,16.22657,0,0,0,0,0,0,0,0,499
83.64687,0,0,0,2.941517,0,0,0,0,13.41161,0,0,0,0,0,0,0,0,489
84.07538,0,0,0,3.942115,0,0,0,0,11.9825,0,0,0,0,0,0,0,0,479
84.94571,0,0,0,5.974384,0,0,0,0,9.079908,0,0,0,0,0,0,0,0,476
86.28551,0,0,0,9.102923,0,0,0,0,4.611561,0,0,0,0,0,0,0,0,478
87.20245,0,0,0,11.24403,0,0,0,0,1.553522,0,0,0,0,0,0,0,0,479
67.25717,0,0,0,4.625199,0,0,0,0,28.11763,0,0,0,0,0,0,0,0,461
68.914,0,0,0,9.478275,0,0,0,0,21.60772,0,0,0,0,0,0,0,0,433
85.67356,0,0,0,5.685532,0,0,0,0,8.640908,0,0,0,0,0,0,0,0,477
75.47694,0,0,0,9.732121,0,0,0,0,14.79094,0,0,0,0,0,0,0,0,445
70.90137,0,0,0,11.54796,0,0,0,0,17.55067,0,0,0,0,0,0,0,0,438
69.77341,0,0,0,11.9956,0,0,0,0,18.23099,0,0,0,0,0,0,0,0,425
57.76864,0,0,0,16.75976,0,0,0,0,25.47159,0,0,0,0,0,0,0,0,387
63.5,1,0.5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,6,573
57.5,0.5,3,18,16,0,0,0,0,0,0,0,0,0,0,0,0,5,575
56,1.5,1.5,16,19,0,0,0,0,0,0,0,0,0,0,0,0,6,552
51,2,3,17,20,0,0,0,0,0,0,0,0,0,0,0,0,7,540
51,3,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0,2,535
53,0,0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,4,540
45,0,2,22,24,0,0,0,0,0,0,0,0,0,0,0,0,7,525
52,2.5,0.5,12,25,0,0,0,0,0,0,0,0,0,0,0,0,8,517
46,1,2,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,504
38,3,1,23,27,0,0,0,0,0,0,0,0,0,0,0,0,8,514
48,1.5,1.5,19,28,0,0,0,0,0,0,0,0,0,0,0,0,2,500
45.5,2,2.5,15,30,0,0,0,0,0,0,0,0,0,0,0,0,5,482
64.80895,0.433557,0,0,0,0,0,0,0,25.10034,0,0,0,0,0,0,0,9.657154,570
58.04723,1.511226,0,0,0,0,0,0,0,22.8458,0,0,0,0,0,0,0,17.59575,690
53.05526,1.840095,0,0,0,0,0,0,0,19.67091,0,0,0,0,0,0,0,25.43374,770
43.37741,1.930759,0,0,0,0,0,0,0,16.05342,0,0,0,0,0,0,0,38.6384,830
38.51142,1.380692,0,0,0,0,0,0,0,14.13723,0,0,0,0,0,0,0,45.97066,395
30.59053,1.489257,0,0,0,0,0,0,0,11.49806,0,0,0,0,0,0,0,56.42216,456
24.7962,1.395967,0,0,0,0,0,0,0,8.843322,0,0,0,0,0,0,0,64.96451,490
19.46805,1.689377,0,0,0,0,0,0,0,6.849806,0,0,0,0,0,0,0,71.99277,506
88.94176,0,0,0,0,11.05823,0,0,0,0,0,0,0,0,0,0,0,0,448
83.38135,8.843482,0,0,0,7.775173,0,0,0,0,0,0,0,0,0,0,0,0,519
80.85395,12.86314,0,0,0,6.282915,0,0,0,0,0,0,0,0,0,0,0,0,572
78.47527,16.64628,0,0,0,4.87846,0,0,0,0,0,0,0,0,0,0,0,0,753
85.77985,0,0,0,0,14.22014,0,0,0,0,0,0,0,0,0,0,0,0,457
83.4888,3.778081,0,0,0,12.73312,0,0,0,0,0,0,0,0,0,0,0,0,479
80.27284,9.081378,0,0,0,10.64577,0,0,0,0,0,0,0,0,0,0,0,0,497
75.43027,17.06706,0,0,0,7.502666,0,0,0,0,0,0,0,0,0,0,0,0,570
71.95752,22.79383,0,0,0,5.248649,0,0,0,0,0,0,0,0,0,0,0,0,747
76.99249,9.332429,0,0,0,13.67509,0,0,0,0,0,0,0,0,0,0,0,0,479
72.22736,17.50967,0,0,0,10.26298,0,0,0,0,0,0,0,0,0,0,0,0,524
68.01767,24.73372,0,0,0,7.248613,0,0,0,0,0,0,0,0,0,0,0,0,688
67.23395,26.07864,0,0,0,6.687419,0,0,0,0,0,0,0,0,0,0,0,0,726
78.8774,0,0,0,0,21.12259,0,0,0,0,0,0,0,0,0,0,0,0,457
62.86257,28.72045,0,0,0,8.416988,0,0,0,0,0,0,0,0,0,0,0,0,678
61.78728,30.64882,0,0,0,7.563898,0,0,0,0,0,0,0,0,0,0,0,0,719
71.32494,0.97088,0,5.962679,13.08201,0,0,4.623271,0,4.036222,0,0,0,0,0,0,0,0,484
67.55362,0.802777,2.959978,5.651416,12.39474,0,0,4.345891,2.435066,3.856517,0,0,0,0,0,0,0,0,536
65.83311,0.957573,2.833309,5.529855,12.12661,0,0,4.319911,4.713623,3.686021,0,0,0,0,0,0,0,0,552
59.40301,9.369712,0,0,31.22728,0,0,0,0,0,0,0,0,0,0,0,0,0,477
61.40146,9.68493,0,0,25.78166,3.131944,0,0,0,0,0,0,0,0,0,0,0,0,435
68.2144,10.75954,0,0,7.216965,13.80909,0,0,0,0,0,0,0,0,0,0,0,0,443
70.86291,11.1773,0,0,0,17.95979,0,0,0,0,0,0,0,0,0,0,0,0,465
76.42839,0,0,0,23.54914,0,0,0,0,0,0,0,0,0,0,0,0,0,424
78.96941,0,0,0,21.00529,0,0,0,0,0,0,0,0,0,0,0,0,0,425
78.91393,0,0,0,20.99054,0,0,0,0,0,0,0,0,0,0,0,0,0,410
81.4249,0,0,0,18.43737,0,0,0,0,0,0,0,0,0,0,0,0,0,420
84.0748,0,0,0,15.90831,0,0,0,0,0,0,0,0,0,0,0,0,0,449
84.01565,0,0,0,15.89711,0,0,0,0,0,0,0,0,0,0,0,0,0,412
86.62528,0,0,0,13.35217,0,0,0,0,0,0,0,0,0,0,0,0,0,451
86.55454,0,0,0,13.34127,0,0,0,0,0,0,0,0,0,0,0,0,0,415
56.70159,0,0,43.29841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775
38.02148,14.25471,1.946652,19.06336,0,0,0,0,14.25326,0,0,0,0,0,12.46054,0,0,0,675
32.02877,15.69836,2.123575,20.85168,0,0,0,0,15.7229,0,0,0,0,0,13.57471,0,0,0,668
33.77622,17.97611,1.911566,19.28703,0,0,0,0,14.46683,0,0,0,0,0,12.58225,0,0,0,674
36.24653,12.06065,2.058783,20.64584,0,0,0,0,15.52397,0,0,0,0,0,13.46423,0,0,0,671
37.47841,8.998528,2.082808,21.39007,0,0,0,0,16.07037,0,0,0,0,0,13.97982,0,0,0,669
33.65255,14.42713,1.949675,22.97767,0,0,0,0,14.39536,0,0,0,0,0,12.59762,0,0,0,676
36.23922,15.52205,2.119723,16.99255,0,0,0,0,15.57637,0,0,0,0,0,13.55008,0,0,0,669
